GapBuy;GapSell;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
4.66;-4.97;-193.03;-338.66;145.63;145.63;145775.63;43.69;145.63;291.26;230.00;646.29;1.55;632.45;1.58;
24.23;14.80;-192.80;-338.23;145.43;145.43;145575.43;43.63;145.43;290.86;230.00;653.76;1.53;632.45;1.58;
23.80;-29.98;-193.02;-337.80;144.78;144.78;144924.78;43.43;144.78;289.56;230.00;653.76;1.53;621.89;1.61;
-32.07;-29.66;-193.34;-337.93;144.59;144.59;144734.59;43.38;144.59;289.18;230.00;653.76;1.53;621.89;1.61;
37.51;39.96;-192.96;-337.51;144.55;144.55;144694.55;43.37;144.55;289.10;230.00;646.87;1.55;621.89;1.61;
42.32;59.35;-192.35;-337.32;144.97;144.97;145114.97;43.49;144.97;289.94;230.00;646.87;1.55;623.92;1.60;
61.83;63.59;-191.59;-336.83;145.24;145.24;145385.24;43.57;145.24;290.48;230.00;646.87;1.55;623.81;1.60;
-8.20;-6.47;-191.53;-336.80;145.27;145.27;145415.27;43.58;145.27;290.54;230.00;647.41;1.54;623.81;1.60;
-8.13;-31.18;-191.82;-336.87;145.05;145.05;145195.05;43.52;145.05;290.10;230.00;647.41;1.54;626.82;1.60;
-6.87;-30.69;-192.31;-337.13;144.82;144.82;144964.82;43.45;144.82;289.64;230.00;647.41;1.54;626.82;1.60;
-36.51;-25.45;-192.55;-337.49;144.94;144.94;145084.94;43.48;144.94;289.88;230.00;647.41;1.54;634.27;1.58;
-6.45;4.49;-192.49;-337.55;145.06;145.06;145205.06;43.52;145.06;290.12;230.00;655.36;1.53;634.27;1.58;
11.83;8.96;-191.96;-336.83;144.87;144.87;145014.87;43.46;144.87;289.74;230.00;655.36;1.53;638.61;1.57;
-18.09;-20.77;-192.23;-336.91;144.68;144.68;144824.68;43.40;144.68;289.36;230.00;658.80;1.52;638.61;1.57;
-6.13;-6.94;-192.06;-336.87;144.81;144.81;144954.81;43.44;144.81;289.62;230.00;658.80;1.52;637.41;1.57;
3.78;2.79;-191.79;-336.78;144.99;144.99;145134.99;43.50;144.99;289.98;230.00;648.73;1.54;637.41;1.57;
3.89;-21.04;-191.96;-336.89;144.93;144.93;145074.93;43.48;144.93;289.86;230.00;648.73;1.54;634.25;1.58;
52.51;-20.87;-192.13;-336.51;144.38;144.38;144524.38;43.31;144.38;288.76;230.00;648.73;1.54;634.25;1.58;
52.00;10.13;-192.13;-336.00;143.87;143.87;144013.87;43.16;143.87;287.74;230.00;648.73;1.54;635.27;1.57;
-3.84;10.26;-192.26;-336.16;143.90;143.90;144043.90;43.17;143.90;287.80;230.00;648.73;1.54;635.27;1.57;
-13.78;0.29;-192.29;-336.22;143.93;143.93;144073.93;43.18;143.93;287.86;230.00;647.45;1.54;635.27;1.57;
-3.82;10.22;-192.22;-336.18;143.96;143.96;144103.96;43.19;143.96;287.92;220.00;647.60;1.54;635.27;1.57;
-3.87;9.92;-191.92;-336.13;144.21;144.21;144354.21;43.26;144.21;288.42;230.00;647.60;1.54;635.27;1.57;
27.96;1.90;-191.90;-335.96;144.06;144.06;144204.06;43.22;144.06;288.12;230.00;647.60;1.54;644.21;1.55;
17.89;37.72;-191.72;-335.89;144.17;144.17;144314.17;43.25;144.17;288.34;230.00;647.60;1.54;644.21;1.55;
-11.83;7.84;-191.84;-336.17;144.33;144.33;144474.33;43.30;144.33;288.66;260.00;649.05;1.54;644.21;1.55;
-11.75;7.76;-191.76;-336.25;144.49;144.49;144634.49;43.35;144.49;288.98;230.00;649.05;1.54;644.21;1.55;
-27.51;-1.23;-191.77;-336.49;144.72;144.72;144864.72;43.42;144.72;289.44;230.00;649.05;1.54;639.01;1.56;
2.46;28.19;-191.19;-336.46;145.27;145.27;145415.27;43.58;145.27;290.54;200.00;646.23;1.55;639.01;1.56;
2.08;27.72;-190.72;-336.08;145.36;145.36;145505.36;43.61;145.36;290.72;230.00;646.23;1.55;639.01;1.56;
-7.01;10.62;-190.62;-335.99;145.37;145.37;145515.37;43.61;145.37;290.74;230.00;646.23;1.55;642.99;1.56;
-17.00;0.62;-190.62;-336.00;145.38;145.38;145525.38;43.61;145.38;290.76;230.00;645.85;1.55;642.99;1.56;
2.59;5.29;-190.29;-335.59;145.30;145.30;145445.30;43.59;145.30;290.60;230.00;645.85;1.55;635.47;1.57;
12.18;14.96;-189.96;-335.18;145.22;145.22;145365.22;43.57;145.22;290.44;230.00;651.49;1.53;635.47;1.57;
-17.93;-14.81;-190.19;-335.07;144.88;144.88;145024.88;43.46;144.88;289.76;230.00;651.45;1.54;635.47;1.57;
-17.80;-39.33;-190.67;-335.20;144.53;144.53;144674.53;43.36;144.53;289.06;230.00;651.45;1.54;646.87;1.55;
-16.48;-38.65;-191.35;-335.52;144.17;144.17;144314.17;43.25;144.17;288.34;230.00;651.45;1.54;646.87;1.55;
3.71;-18.49;-191.51;-335.71;144.20;144.20;144344.20;43.26;144.20;288.40;230.00;657.39;1.52;646.87;1.55;
13.69;-8.32;-191.68;-335.69;144.01;144.01;144154.01;43.20;144.01;288.02;230.00;658.13;1.52;646.87;1.55;
3.57;-18.25;-191.75;-335.57;143.82;143.82;143963.82;43.15;143.82;287.64;240.00;657.84;1.52;646.87;1.55;
3.45;-18.18;-191.82;-335.45;143.63;143.63;143773.63;43.09;143.63;287.26;230.00;657.84;1.52;646.87;1.55;
13.23;-7.97;-192.03;-335.23;143.20;143.20;143343.20;42.96;143.20;286.40;230.00;657.39;1.52;646.87;1.55;
3.01;-22.71;-192.29;-335.01;142.72;142.72;142862.72;42.82;142.72;285.44;230.00;657.39;1.52;650.89;1.54;
-15.87;-54.03;-192.97;-335.13;142.16;142.16;142302.16;42.65;142.16;284.32;230.00;657.39;1.52;649.40;1.54;
-15.75;-20.80;-193.20;-335.25;142.05;142.05;142192.05;42.62;142.05;284.10;230.00;657.39;1.52;649.62;1.54;
-22.68;-20.57;-193.43;-335.32;141.89;141.89;142031.89;42.57;141.89;283.78;230.00;657.39;1.52;649.62;1.54;
17.09;19.36;-193.36;-335.09;141.73;141.73;141871.73;42.52;141.73;283.46;190.00;655.95;1.52;649.62;1.54;
16.76;19.19;-193.19;-334.76;141.57;141.57;141711.57;42.47;141.57;283.14;230.00;655.95;1.52;649.62;1.54;
6.53;9.12;-193.12;-334.53;141.41;141.41;141551.41;42.42;141.41;282.82;230.00;653.50;1.53;649.62;1.54;
2.34;-12.99;-193.01;-334.34;141.33;141.33;141471.33;42.40;141.33;282.66;230.00;653.50;1.53;652.20;1.53;
-0.66;14.71;-192.71;-334.34;141.63;141.63;141771.63;42.49;141.63;283.26;230.00;653.50;1.53;650.79;1.54;
26.17;12.53;-192.53;-334.17;141.64;141.64;141781.64;42.49;141.64;283.28;230.00;653.50;1.53;647.52;1.54;
-3.50;-17.15;-192.85;-334.50;141.65;141.65;141791.65;42.50;141.65;283.30;230.00;654.26;1.53;647.52;1.54;
-4.16;9.88;-192.88;-334.84;141.96;141.96;142101.96;42.59;141.96;283.92;230.00;654.26;1.53;646.42;1.55;
18.73;10.90;-192.90;-334.73;141.83;141.83;141971.83;42.55;141.83;283.66;230.00;654.26;1.53;643.38;1.55;
8.54;0.94;-192.94;-334.54;141.60;141.60;141741.60;42.48;141.60;283.20;230.00;643.93;1.55;643.38;1.55;
-5.41;-8.82;-193.18;-334.59;141.41;141.41;141551.41;42.42;141.41;282.82;230.00;643.93;1.55;641.15;1.56;
4.54;1.32;-193.32;-334.54;141.22;141.22;141361.22;42.37;141.22;282.44;230.00;644.38;1.55;641.15;1.56;
24.19;21.16;-193.16;-334.19;141.03;141.03;141171.03;42.31;141.03;282.06;230.00;644.17;1.55;641.15;1.56;
-5.66;-8.50;-193.50;-334.34;140.84;140.84;140980.84;42.25;140.84;281.68;230.00;644.58;1.55;641.15;1.56;
4.39;1.74;-193.74;-334.39;140.65;140.65;140790.65;42.20;140.65;281.30;220.00;647.38;1.54;641.15;1.56;
4.44;1.75;-193.75;-334.44;140.69;140.69;140830.69;42.21;140.69;281.38;230.00;647.38;1.54;641.15;1.56;
24.03;21.56;-193.56;-334.03;140.47;140.47;140610.47;42.14;140.47;280.94;230.00;651.24;1.54;641.15;1.56;
14.81;-20.11;-193.89;-333.81;139.92;139.92;140059.92;41.98;139.92;279.84;230.00;651.24;1.54;646.81;1.55;
14.49;31.60;-193.60;-333.49;139.89;139.89;140029.89;41.97;139.89;279.78;230.00;651.24;1.54;647.20;1.55;
12.29;31.41;-193.41;-333.29;139.88;139.88;140019.88;41.96;139.88;279.76;230.00;651.24;1.54;647.20;1.55;
-17.71;1.42;-193.42;-333.29;139.87;139.87;140009.87;41.96;139.87;279.74;260.00;651.15;1.54;647.20;1.55;
-17.71;1.43;-193.43;-333.29;139.86;139.86;139999.86;41.96;139.86;279.72;230.00;651.15;1.54;647.20;1.55;
-7.71;11.44;-193.44;-333.29;139.85;139.85;139989.85;41.96;139.85;279.70;230.00;646.35;1.55;647.20;1.55;
12.09;31.25;-193.25;-333.09;139.84;139.84;139979.84;41.95;139.84;279.68;230.00;648.83;1.54;647.20;1.55;
11.79;31.95;-192.95;-332.79;139.84;139.84;139979.84;41.95;139.84;279.68;230.00;648.83;1.54;659.27;1.52;
-8.31;11.85;-192.85;-332.69;139.84;139.84;139979.84;41.95;139.84;279.68;250.00;647.94;1.54;659.27;1.52;
-8.94;11.02;-192.02;-332.06;140.04;140.04;140180.04;42.01;140.04;280.08;230.00;647.94;1.54;659.27;1.52;
-22.73;-0.99;-192.01;-332.27;140.26;140.26;140400.26;42.08;140.26;280.52;230.00;647.94;1.54;671.41;1.49;
-32.42;-10.90;-192.10;-332.58;140.48;140.48;140620.48;42.14;140.48;280.96;230.00;656.30;1.52;671.41;1.49;
-14.27;-3.64;-192.36;-332.73;140.37;140.37;140510.37;42.11;140.37;280.74;230.00;656.30;1.52;669.79;1.49;
15.18;25.92;-191.92;-332.18;140.26;140.26;140400.26;42.08;140.26;280.52;230.00;653.30;1.53;669.79;1.49;
-15.07;-4.22;-191.78;-331.93;140.15;140.15;140290.15;42.05;140.15;280.30;260.00;650.70;1.54;669.79;1.49;
-14.71;-4.22;-191.78;-332.29;140.51;140.51;140650.51;42.15;140.51;281.02;230.00;650.70;1.54;669.79;1.49;
-4.48;5.96;-191.96;-332.52;140.56;140.56;140700.56;42.17;140.56;281.12;220.00;658.22;1.52;669.79;1.49;
-4.75;5.64;-191.64;-332.25;140.61;140.61;140750.61;42.18;140.61;281.22;230.00;658.22;1.52;669.79;1.49;
-14.72;-4.38;-191.62;-332.28;140.66;140.66;140800.66;42.20;140.66;281.32;240.00;659.04;1.52;669.79;1.49;
-14.43;-4.16;-191.84;-332.57;140.73;140.73;140870.73;42.22;140.73;281.46;230.00;659.04;1.52;669.79;1.49;
15.36;25.56;-191.56;-332.36;140.80;140.80;140940.80;42.24;140.80;281.60;200.00;659.32;1.52;669.79;1.49;
15.35;25.48;-191.48;-332.35;140.87;140.87;141010.87;42.26;140.87;281.74;230.00;659.32;1.52;669.79;1.49;
-34.16;-24.10;-191.90;-332.84;140.94;140.94;141080.94;42.28;140.94;281.88;280.00;658.17;1.52;669.79;1.49;
-33.87;-23.88;-192.12;-333.13;141.01;141.01;141151.01;42.30;141.01;282.02;230.00;658.17;1.52;669.79;1.49;
-22.36;-34.63;-192.37;-333.64;141.27;141.27;141411.27;42.38;141.27;282.54;230.00;658.17;1.52;691.85;1.45;
7.75;-4.78;-192.22;-333.75;141.53;141.53;141671.53;42.46;141.53;283.06;230.00;653.59;1.53;691.85;1.45;
-2.04;-14.61;-192.39;-333.96;141.57;141.57;141711.57;42.47;141.57;283.14;230.00;656.71;1.52;691.85;1.45;
-1.80;-0.58;-192.42;-334.20;141.78;141.78;141921.78;42.53;141.78;283.56;230.00;656.71;1.52;696.03;1.44;
9.23;-0.65;-192.35;-334.23;141.88;141.88;142021.88;42.56;141.88;283.76;230.00;656.71;1.52;696.03;1.44;
-7.57;-7.65;-192.35;-334.43;142.08;142.08;142222.08;42.62;142.08;284.16;230.00;656.71;1.52;681.86;1.47;
2.53;2.42;-192.42;-334.53;142.11;142.11;142252.11;42.63;142.11;284.22;220.00;650.71;1.54;681.86;1.47;
2.70;2.49;-192.49;-334.70;142.21;142.21;142352.21;42.66;142.21;284.42;230.00;650.71;1.54;681.86;1.47;
-7.13;-7.44;-192.56;-334.87;142.31;142.31;142452.31;42.69;142.31;284.62;230.00;650.00;1.54;681.86;1.47;
-7.16;2.49;-192.49;-334.84;142.35;142.35;142492.35;42.71;142.35;284.70;230.00;650.00;1.54;686.49;1.46;
6.47;2.22;-192.22;-334.47;142.25;142.25;142392.25;42.68;142.25;284.50;230.00;650.00;1.54;686.49;1.46;
11.05;-27.75;-192.25;-334.05;141.80;141.80;141941.80;42.54;141.80;283.60;230.00;650.00;1.54;685.68;1.46;
20.98;-17.77;-192.23;-333.98;141.75;141.75;141891.75;42.53;141.75;283.50;230.00;650.85;1.54;685.68;1.46;
10.87;-27.55;-192.45;-333.87;141.42;141.42;141561.42;42.43;141.42;282.84;240.00;643.52;1.55;685.68;1.46;
10.96;-27.13;-192.87;-333.96;141.09;141.09;141231.09;42.33;141.09;282.18;230.00;643.52;1.55;685.68;1.46;
20.95;-17.26;-192.74;-333.95;141.21;141.21;141351.21;42.36;141.21;282.42;230.00;644.73;1.55;685.68;1.46;
20.38;2.41;-192.41;-333.38;140.97;140.97;141110.97;42.29;140.97;281.94;230.00;644.73;1.55;670.19;1.49;
26.45;2.78;-192.78;-333.45;140.67;140.67;140810.67;42.20;140.67;281.34;230.00;644.73;1.55;670.19;1.49;
26.57;-17.44;-193.56;-333.57;140.01;140.01;140150.01;42.00;140.01;280.02;230.00;644.73;1.55;666.11;1.50;
21.94;-16.61;-194.39;-333.94;139.55;139.55;139689.55;41.87;139.55;279.10;230.00;644.73;1.55;666.11;1.50;
5.77;-25.39;-194.61;-333.77;139.16;139.16;139299.16;41.75;139.16;278.32;230.00;644.73;1.55;666.04;1.50;
-4.30;-35.32;-194.68;-333.70;139.02;139.02;139159.02;41.71;139.02;278.04;230.00;645.65;1.55;666.04;1.50;
15.44;-15.45;-194.55;-333.44;138.89;138.89;139028.89;41.67;138.89;277.78;230.00;639.70;1.56;666.04;1.50;
-15.81;-33.35;-194.65;-333.19;138.54;138.54;138678.54;41.56;138.54;277.08;230.00;639.70;1.56;656.18;1.52;
13.94;-3.25;-194.75;-332.94;138.19;138.19;138328.19;41.46;138.19;276.38;230.00;627.28;1.59;656.18;1.52;
48.53;35.51;-194.51;-332.53;138.02;138.02;138158.02;41.41;138.02;276.04;230.00;627.28;1.59;659.71;1.52;
11.19;22.10;-194.10;-332.19;138.09;138.09;138228.09;41.43;138.09;276.18;230.00;627.28;1.59;659.83;1.52;
-38.53;-27.67;-194.33;-332.47;138.14;138.14;138278.14;41.44;138.14;276.28;230.00;627.49;1.59;659.83;1.52;
-15.38;-0.61;-194.39;-332.62;138.23;138.23;138368.23;41.47;138.23;276.46;230.00;627.49;1.59;660.13;1.51;
-5.33;9.11;-194.11;-332.67;138.56;138.56;138698.56;41.57;138.56;277.12;230.00;627.71;1.59;660.13;1.51;
-4.79;-39.68;-194.32;-333.21;138.89;138.89;139028.89;41.67;138.89;277.78;230.00;627.71;1.59;665.80;1.50;
20.50;-39.16;-194.84;-333.50;138.66;138.66;138798.66;41.60;138.66;277.32;230.00;627.71;1.59;665.80;1.50;
30.13;-28.74;-195.26;-333.13;137.87;137.87;138007.87;41.36;137.87;275.74;230.00;630.21;1.59;665.80;1.50;
-24.79;1.28;-195.28;-333.21;137.93;137.93;138067.93;41.38;137.93;275.86;230.00;630.21;1.59;663.76;1.51;
2.12;-0.58;-195.42;-333.12;137.70;137.70;137837.70;41.31;137.70;275.40;230.00;630.21;1.59;644.24;1.55;
-9.85;-13.31;-195.69;-333.15;137.46;137.46;137597.46;41.24;137.46;274.92;230.00;630.21;1.59;642.17;1.56;
-19.40;-23.02;-195.98;-333.60;137.62;137.62;137757.62;41.29;137.62;275.24;230.00;628.92;1.59;642.17;1.56;
-17.07;0.40;-196.40;-333.93;137.53;137.53;137667.53;41.26;137.53;275.06;230.00;628.92;1.59;626.21;1.60;
2.76;20.32;-196.32;-333.76;137.44;137.44;137577.44;41.23;137.44;274.88;210.00;626.26;1.60;626.21;1.60;
2.59;20.24;-196.24;-333.59;137.35;137.35;137487.35;41.21;137.35;274.70;230.00;626.26;1.60;626.21;1.60;
17.11;4.23;-196.23;-333.11;136.88;136.88;137016.88;41.06;136.88;273.76;230.00;626.26;1.60;637.53;1.57;
7.03;-5.38;-196.62;-333.03;136.41;136.41;136546.41;40.92;136.41;272.82;230.00;634.43;1.58;637.53;1.57;
31.70;-4.99;-197.01;-332.70;135.69;135.69;135825.69;40.71;135.69;271.38;230.00;634.43;1.58;638.22;1.57;
21.38;-14.67;-197.33;-332.38;135.05;135.05;135185.05;40.52;135.05;270.10;240.00;626.15;1.60;638.22;1.57;
20.96;-14.45;-197.55;-331.96;134.41;134.41;134544.41;40.32;134.41;268.82;230.00;626.15;1.60;638.22;1.57;
10.84;-24.08;-197.92;-331.84;133.92;133.92;134053.92;40.18;133.92;267.84;230.00;624.03;1.60;638.22;1.57;
2.90;9.06;-198.06;-331.90;133.84;133.84;133973.84;40.15;133.84;267.68;230.00;624.03;1.60;649.62;1.54;
-21.10;7.91;-197.91;-331.90;133.99;133.99;134123.99;40.20;133.99;267.98;230.00;624.03;1.60;645.66;1.55;
-11.20;17.41;-197.41;-331.80;134.39;134.39;134524.39;40.32;134.39;268.78;220.00;641.30;1.56;645.66;1.55;
-11.29;16.91;-196.91;-331.71;134.80;134.80;134934.80;40.44;134.80;269.60;230.00;641.30;1.56;645.66;1.55;
-31.97;-11.11;-196.89;-332.03;135.14;135.14;135275.14;40.54;135.14;270.28;230.00;641.30;1.56;655.57;1.53;
-11.75;8.77;-196.77;-332.25;135.48;135.48;135615.48;40.64;135.48;270.96;210.00;633.95;1.58;655.57;1.53;
-11.63;8.55;-196.55;-332.37;135.82;135.82;135955.82;40.75;135.82;271.64;230.00;633.95;1.58;655.57;1.53;
15.22;31.10;-196.10;-332.22;136.12;136.12;136256.12;40.84;136.12;272.24;230.00;633.95;1.58;664.18;1.51;
5.27;20.85;-195.85;-332.27;136.42;136.42;136556.42;40.93;136.42;272.84;230.00;635.85;1.57;664.18;1.51;
-4.68;10.55;-195.55;-332.32;136.77;136.77;136906.77;41.03;136.77;273.54;240.00;635.62;1.57;664.18;1.51;
-4.82;9.93;-194.93;-332.18;137.25;137.25;137387.25;41.18;137.25;274.50;230.00;635.62;1.57;664.18;1.51;
14.84;29.44;-194.44;-331.84;137.40;137.40;137537.40;41.22;137.40;274.80;230.00;635.99;1.57;664.18;1.51;
-15.27;-0.75;-194.25;-331.73;137.48;137.48;137617.48;41.24;137.48;274.96;230.00;650.38;1.54;664.18;1.51;
-5.08;9.36;-194.36;-331.92;137.56;137.56;137697.56;41.27;137.56;275.12;230.00;649.87;1.54;664.18;1.51;
-4.89;-10.33;-194.67;-332.11;137.44;137.44;137577.44;41.23;137.44;274.88;230.00;649.87;1.54;716.00;1.40;
-9.75;-10.12;-194.88;-332.25;137.37;137.37;137507.37;41.21;137.37;274.74;230.00;649.87;1.54;716.00;1.40;
-8.66;12.64;-194.64;-332.34;137.70;137.70;137837.70;41.31;137.70;275.40;230.00;649.87;1.54;714.16;1.40;
7.24;21.59;-194.59;-332.24;137.65;137.65;137787.65;41.30;137.65;275.30;230.00;649.87;1.54;730.29;1.37;
-2.49;11.62;-194.62;-332.51;137.89;137.89;138027.89;41.37;137.89;275.78;230.00;678.67;1.47;720.25;1.39;
-20.34;4.42;-194.42;-332.66;138.24;138.24;138378.24;41.47;138.24;276.48;230.00;678.67;1.47;720.25;1.39;
-10.30;14.39;-194.39;-332.70;138.31;138.31;138448.31;41.49;138.31;276.62;230.00;655.41;1.53;720.25;1.39;
-10.03;-21.27;-194.73;-332.97;138.24;138.24;138378.24;41.47;138.24;276.48;230.00;655.41;1.53;734.64;1.36;
1.03;-21.03;-194.97;-333.03;138.06;138.06;138198.06;41.42;138.06;276.12;230.00;655.41;1.53;734.64;1.36;
-4.99;9.80;-194.80;-333.01;138.21;138.21;138348.21;41.46;138.21;276.42;230.00;655.41;1.53;733.63;1.36;
-14.81;-0.17;-194.83;-333.19;138.36;138.36;138498.36;41.51;138.36;276.72;230.00;672.57;1.49;733.63;1.36;
-4.53;9.96;-194.96;-333.47;138.51;138.51;138648.51;41.55;138.51;277.02;220.00;672.91;1.49;733.63;1.36;
-4.55;9.79;-194.79;-333.45;138.66;138.66;138798.66;41.60;138.66;277.32;230.00;672.91;1.49;733.63;1.36;
-14.37;-0.18;-194.82;-333.63;138.81;138.81;138948.81;41.64;138.81;277.62;240.00;683.83;1.46;733.63;1.36;
-14.19;-0.15;-194.85;-333.81;138.96;138.96;139098.96;41.69;138.96;277.92;230.00;683.83;1.46;733.63;1.36;
-18.76;-19.72;-195.28;-334.24;138.96;138.96;139098.96;41.69;138.96;277.92;230.00;683.83;1.46;758.68;1.32;
-8.52;-9.81;-195.19;-334.48;139.29;139.29;139429.29;41.79;139.29;278.58;220.00;693.27;1.44;758.68;1.32;
-8.28;-9.38;-195.62;-334.72;139.10;139.10;139239.10;41.73;139.10;278.20;230.00;693.27;1.44;758.68;1.32;
-9.05;16.79;-195.79;-334.95;139.16;139.16;139299.16;41.75;139.16;278.32;230.00;693.27;1.44;758.78;1.32;
-19.02;6.76;-195.76;-334.98;139.22;139.22;139359.22;41.77;139.22;278.44;240.00;690.37;1.45;758.78;1.32;
-18.99;6.73;-195.73;-335.01;139.28;139.28;139419.28;41.78;139.28;278.56;230.00;690.37;1.45;758.78;1.32;
-8.96;16.70;-195.70;-335.04;139.34;139.34;139479.34;41.80;139.34;278.68;220.00;725.50;1.38;758.78;1.32;
-8.73;16.87;-195.87;-335.27;139.40;139.40;139539.40;41.82;139.40;278.80;230.00;725.50;1.38;758.78;1.32;
20.21;13.09;-196.09;-335.21;139.12;139.12;139259.12;41.74;139.12;278.24;230.00;725.50;1.38;817.77;1.22;
10.05;3.21;-196.21;-335.05;138.84;138.84;138978.84;41.65;138.84;277.68;240.00;739.31;1.35;817.77;1.22;
9.89;3.33;-196.33;-334.89;138.56;138.56;138698.56;41.57;138.56;277.12;230.00;739.31;1.35;817.77;1.22;
1.67;-13.50;-196.50;-334.67;138.17;138.17;138308.17;41.45;138.17;276.34;230.00;739.31;1.35;816.79;1.22;
11.25;-3.53;-196.47;-334.25;137.78;137.78;137917.78;41.33;137.78;275.56;220.00;731.00;1.37;816.79;1.22;
11.01;-3.49;-196.51;-334.01;137.50;137.50;137637.50;41.25;137.50;275.00;230.00;731.00;1.37;816.79;1.22;
11.07;-17.01;-196.99;-334.07;137.08;137.08;137217.08;41.12;137.08;274.16;230.00;731.00;1.37;827.38;1.21;
0.93;-16.83;-197.17;-333.93;136.76;136.76;136896.76;41.03;136.76;273.52;230.00;731.00;1.37;827.38;1.21;
-2.18;11.07;-197.07;-333.82;136.75;136.75;136886.75;41.03;136.75;273.50;230.00;731.00;1.37;827.19;1.21;
-5.16;13.05;-197.05;-333.84;136.79;136.79;136926.79;41.04;136.79;273.58;230.00;731.00;1.37;843.57;1.19;
-15.04;3.13;-197.13;-333.96;136.83;136.83;136966.83;41.05;136.83;273.66;240.00;756.98;1.32;843.57;1.19;
-15.02;3.11;-197.11;-333.98;136.87;136.87;137006.87;41.06;136.87;273.74;230.00;756.98;1.32;843.57;1.19;
35.49;-22.65;-197.35;-333.49;136.14;136.14;136276.14;40.84;136.14;272.28;230.00;756.98;1.32;823.95;1.21;
-16.18;4.62;-197.62;-333.82;136.20;136.20;136336.20;40.86;136.20;272.40;230.00;756.98;1.32;823.89;1.21;
7.91;5.88;-197.88;-333.91;136.03;136.03;136166.03;40.81;136.03;272.06;230.00;756.98;1.32;798.95;1.25;
8.49;30.39;-197.39;-333.49;136.10;136.10;136236.10;40.83;136.10;272.20;230.00;756.98;1.32;795.48;1.26;
-21.63;0.20;-197.20;-333.37;136.17;136.17;136306.17;40.85;136.17;272.34;230.00;753.84;1.33;795.14;1.26;
29.84;-2.08;-196.92;-332.84;135.92;135.92;136055.92;40.78;135.92;271.84;230.00;753.84;1.33;795.14;1.26;
8.82;-6.02;-196.98;-332.82;135.84;135.84;135975.84;40.75;135.84;271.68;230.00;753.84;1.33;793.69;1.26;
7.71;18.69;-196.69;-332.71;136.02;136.02;136156.02;40.81;136.02;272.04;230.00;753.84;1.33;789.04;1.27;
-12.20;-1.26;-196.74;-332.80;136.06;136.06;136196.06;40.82;136.06;272.12;250.00;743.66;1.34;789.04;1.27;
-12.00;-1.21;-196.79;-333.00;136.21;136.21;136346.21;40.86;136.21;272.42;230.00;743.66;1.34;789.04;1.27;
13.77;-1.23;-196.77;-332.77;136.00;136.00;136136.00;40.80;136.00;272.00;230.00;743.66;1.34;795.62;1.26;
10.67;26.57;-196.57;-332.67;136.10;136.10;136236.10;40.83;136.10;272.20;230.00;743.66;1.34;788.30;1.27;
-9.23;6.57;-196.57;-332.77;136.20;136.20;136336.20;40.86;136.20;272.40;230.00;747.04;1.34;788.30;1.27;
-5.27;-22.24;-196.76;-332.73;135.97;135.97;136105.97;40.79;135.97;271.94;230.00;747.04;1.34;790.40;1.27;
27.36;19.63;-196.63;-332.36;135.73;135.73;135865.73;40.72;135.73;271.46;230.00;747.04;1.34;781.85;1.28;
-2.57;-10.20;-196.80;-332.43;135.63;135.63;135765.63;40.69;135.63;271.26;230.00;747.00;1.34;781.85;1.28;
-2.45;13.43;-196.43;-332.55;136.12;136.12;136256.12;40.84;136.12;272.24;230.00;747.00;1.34;782.45;1.28;
38.36;-1.69;-196.31;-332.36;136.05;136.05;136186.05;40.82;136.05;272.10;230.00;747.00;1.34;770.68;1.30;
18.27;-21.71;-196.29;-332.27;135.98;135.98;136115.98;40.79;135.98;271.96;250.00;732.41;1.37;770.68;1.30;
18.18;-21.73;-196.27;-332.18;135.91;135.91;136045.91;40.77;135.91;271.82;230.00;732.41;1.37;770.68;1.30;
-41.21;-12.74;-196.26;-332.79;136.53;136.53;136666.53;40.96;136.53;273.06;230.00;732.41;1.37;770.29;1.30;
-20.80;7.25;-196.25;-333.20;136.95;136.95;137086.95;41.09;136.95;273.90;230.00;741.08;1.35;770.29;1.30;
-34.19;-27.41;-196.59;-333.81;137.22;137.22;137357.22;41.17;137.22;274.44;230.00;741.08;1.35;765.36;1.31;
-3.88;2.42;-196.42;-334.12;137.70;137.70;137837.70;41.31;137.70;275.40;230.00;739.18;1.35;765.36;1.31;
6.28;-32.40;-196.60;-334.28;137.68;137.68;137817.68;41.30;137.68;275.36;230.00;739.18;1.35;768.29;1.30;
16.18;-22.41;-196.59;-334.18;137.59;137.59;137727.59;41.28;137.59;275.18;220.00;738.99;1.35;768.29;1.30;
15.98;-22.52;-196.48;-333.98;137.50;137.50;137637.50;41.25;137.50;275.00;230.00;738.99;1.35;768.29;1.30;
25.88;-12.53;-196.47;-333.88;137.41;137.41;137547.41;41.22;137.41;274.82;220.00;730.19;1.37;768.29;1.30;
25.47;-12.72;-196.28;-333.47;137.19;137.19;137327.19;41.16;137.19;274.38;230.00;730.19;1.37;768.29;1.30;
5.56;-32.41;-196.59;-333.56;136.97;136.97;137106.97;41.09;136.97;273.94;230.00;729.81;1.37;768.29;1.30;
-3.90;-41.61;-197.39;-334.10;136.71;136.71;136846.71;41.01;136.71;273.42;240.00;732.71;1.36;768.29;1.30;
-3.73;-40.94;-198.06;-334.27;136.21;136.21;136346.21;40.86;136.21;272.42;230.00;732.71;1.36;768.29;1.30;
